date,name,value,icon
0326,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0326,"Cláudio Ramos",1,https://www.atelevisao.com/wp-content/uploads/2024/03/Claudio-Ramos-2-860x490.jpg
0327,"Queima das fitas",1,
0327,"Federação Académica do Porto",1,
0327,"Cândida Branca Flor",1,
0328,"António Costa",1,
0328,"Paulo Portas",1,
0328,"Nuno Melo",1,
0329,"Conan Osíris",1,
0329,"Festival da Eurovisão",1,
0330,"Joana Amaral Dias",1,https://upload.wikimedia.org/wikipedia/commons/4/42/Foto_JAD_wikipedia.jpg
0331,"Taróloga dos bebés",1,
0331,"Inês Pereira Pina",1,
0331,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0331,"Rita Ferro Rodrigues",1,
0331,"João Baião",1,
0332,"Eleições Europeias",1,
0332,"Assunção Cristas",1,
0332,"Santana Lopes",1,
0332,"Paulo Rangel",1,
0332,"Marisa Matias",1,
0332,"João Ferreira",1,
0332,"André Ventura",1,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Andr%C3%A9_Ventura_VIVA_24.jpg/1024px-Andr%C3%A9_Ventura_VIVA_24.jpg
0332,PURP,1,
0332,"Fernando Loureiro",1,
0332,"Maria Flor Pedroso",1,
0333,"A Tua Cara não Me É Estranha",1,
0333,"Pedro Fernandes",1,
0333,"Fernando Pereira",1,
0333,"Maria Cerqueira Gomes",1,https://upload.wikimedia.org/wikipedia/commons/4/46/Maria_Cerqueira_Gomes.png
0333,"Rita Pereira",1,
0333,"Diogo Branco",1,
0333,"Inês Herédia",1,
0333,Leandro,1,
0334,"Gelados Magnum",1,
0334,"Zezé Camarinha",1,
0334,"Lili Caneças",1,https://upload.wikimedia.org/wikipedia/commons/9/9a/Lili_Cane%C3%A7as_%28XXII_Globos_de_Ouro%2C_2017%29.png
0334,Unilever,1,
0335,Wendel,1,
0335,"Ricardo Quaresma",1,
0335,"Cristiano Ronaldo",1,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0335,"Éder Militão",1,
0335,"Luisão (futebolista)",1,
0335,Maurício,1,
0335,"Javier Saviola",1,
0335,Maniche,1,
0335,"Zlatko Zahovič",1,
0335,"Leandro Machado",1,
0335,"Ionuţ Cristian Săpunaru",1,
0335,"Fábio Coentrão",1,
0335,"Gabriel Barbosa",1,
0335,"Héctor Herrera",1,
0335,"Miguel Monteiro",1,
0335,"Rúben Semedo",1,
0335,Walter,1,
0335,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0336,"O Chef é Você",1,
0336,"Manuel Luís Goucha",1,
0336,"Maria Cerqueira Gomes",1,https://upload.wikimedia.org/wikipedia/commons/4/46/Maria_Cerqueira_Gomes.png
0336,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0336,"Chef Olivier",1,
0336,"Chef Sofia",1,
0336,"Margarida Rebelo Pinto",1,
0336,"Rita Pereira",1,
0336,"Miguel Sousa Tavares",1,
0337,"José Eduardo Moniz",1,https://upload.wikimedia.org/wikipedia/commons/0/04/Jos%C3%A9_Eduardo_Moniz_-_Debate_com_Lu%C3%ADs_Montenegro_na_TVI%2C_Lisboa%2C_Fev.2024_%2853515074398%29_%28cropped%29.jpg
0337,"Deus e o Diabo",1,
0338,"Eleições Europeias",1,
0338,PS,1,
0338,"Sandra Pereira",1,
0338,"Conan Osíris",1,
0338,CDS,1,
0338,"Nuno Melo",1,
0338,PSD,1,
0338,PURP,1,
0338,"André Ventura",1,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Andr%C3%A9_Ventura_VIVA_24.jpg/1024px-Andr%C3%A9_Ventura_VIVA_24.jpg
0338,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0338,"Salvador Sobral",1,
0338,PAN,1,
0338,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0339,"Nuno Markl",1,
0339,"José Cid",1,https://upload.wikimedia.org/wikipedia/commons/e/e3/Eurovision_Song_Contest_1980_postcards_-_Jos%C3%A9_Cid_08.png
0339,Macaco,1,
0339,Porto,1,
0339,Francesinha,1,
0339,"Saltos da Ponte",1,
0339,"Festa de São João do Porto",1,
0339,"Julen Lopetegui",1,
0340,Coimbra,1,
0340,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0340,Massamá,1,
0340,"Miguel Relvas",1,
0340,"Carro alegóricos",1,
0340,"Homens trajados",1,
0340,"João Luís Jesus",1,
0340,"Jogadoes do Académico",1,
0340,"Restaurante ”Zé Manel Dos Ossos”",1,
0340,"Sérgio Conceição",1,
0341,Setúbal,1,
0341,Betos,1,
0341,"Praia de Galapinhos",1,
0341,"Portinho da Arrábida",1,
0341,"Praia da Lisnave",1,
0341,"Vitória Futebol Clube",1,
0341,"Rui Vitória",1,
0341,"Bruno Lages",1,
0341,"José Mourinho",1,
0341,Xavier,1,
0341,Bocage,1,
0341,Toy,1,
0341,"Joe Berardo",1,
0342,Lisboa,1,
0342,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0342,"Fernando Pessoa",1,
0342,"Café A Brasileira",1,
0342,"Fernando Mendes",1,
0342,"Leonel Vieira",1,
0342,"Cuca Roseta",1,
0342,"Paula Rego",1,
0342,"Jorge Jesus",1,https://upload.wikimedia.org/wikipedia/commons/1/18/2020-02-17_Encontro_com_T%C3%A9cnico_do_Flamengo%2C_Jorge_Jesus_%28cropped%29.jpg
0342,"Bernardo Silva",1,
0342,"Iva Domingues",1,
0343,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0343,"Carla Rocha",1,
0343,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0344,Braga,1,
0344,"Bom Jesus do Monte",1,
0344,"Expressão ”mais velho que a Sé de Braga”",1,
0344,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0344,"Noites Brancas",1,
0344,Gigantones,1,
0344,"Pudim Abade de Prisco",1,
0344,"Frigideiras (pastel)",1,
0344,"Penico do céu",1,
0344,"David Borges",1,
0344,"Arco da Porta Nova",1,
0344,"Abel Ferreira",1,
0344,"Estádio do Sporting Clube de Braga",1,
0344,"Amélia Morais (Melinha)",1,
0345,Porto,1,
0345,"Carlos Tê",1,
0345,"Rui Veloso",1,
0345,"Sónia Araújo",1,
0345,"Maria Cerqueira Gomes",1,https://upload.wikimedia.org/wikipedia/commons/4/46/Maria_Cerqueira_Gomes.png
0345,"Marta Leite de Castro",1,
0345,"Joana Teles",1,
0345,"Rute Marques",1,
0345,"Rute Rita",1,
0345,"Jorge Gabriel",1,
0345,"Rui Massena",1,
0345,"Pedro Tochas",1,
0345,"Vanda Stewart",1,
0345,"Maria José Valério",1,
0345,"José Eduardo Pinto da Costa",1,
0345,"Manuel Sobrinho Simões",1,
0345,"Rui Rio",1,
0345,"Rui Moreira",1,
0345,"Ricardo Trepa",1,
0345,"Rosa Mota",1,
0346,Lisboa,1,
0346,Turistas,1,
0346,"Tuk Tuk",1,
0346,"Trotinetes elétricas",1,
0346,"Bicicletas da Uber",1,
0346,"Motas da Cooltra",1,
0346,"Motas da Glovo",1,
0346,Segways,1,
0346,"Monociclos de artistas de circo",1,
0346,HIPPOtrip,1,
0346,Xavier,1,
0346,"Pastéis de Belém",1,
0346,"Ana Galvão:Carla Rocha",1,
0347,"José Castelo Branco",1,https://upload.wikimedia.org/wikipedia/commons/c/c3/Jos%C3%A9_Castelo_Branco_%28J%C3%BAlia%2C_2024%29.png
0347,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0347,"Zezé Camarinha",1,
0347,"André Ventura",1,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Andr%C3%A9_Ventura_VIVA_24.jpg/1024px-Andr%C3%A9_Ventura_VIVA_24.jpg
0347,"Donald Trump",1,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/TrumpPortrait.jpg/1024px-TrumpPortrait.jpg
0348,"Jorge Jesus",1,https://upload.wikimedia.org/wikipedia/commons/1/18/2020-02-17_Encontro_com_T%C3%A9cnico_do_Flamengo%2C_Jorge_Jesus_%28cropped%29.jpg
0349,"Like Me",1,
0349,TVI,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0349,"Rúben Rua",1,https://www.imdb.com/name/nm4043995/
0349,"Luana Piovani",1,
0349,"Rafael Baselli",1,
0349,"Gabriella Brooks",1,
0349,"Daniel Malheiro",1,
0349,"Jorge Quaresma",1,
0349,"Angelita Letras",1,
0349,"Miguel Ângelo",1,
0349,"Mónica Vale de Gato",1,
0350,"Casamentos de Santo António",1,
0350,"Natal dos Hospitais",1,
0350,"Joana Teles",1,
0350,"Serenella Andrade",1,
0350,"Ricardo Carriço",1,
0350,"Noivos de Santo António",1,
0351,"David Carreira",1,
0351,"Leis do Texas",1,
0351,"Luan Santana",1,
0351,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0351,"Filipa Garnel",1,
0352,"Inês Simões",1,
0352,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0353,"Frederico Canto e Castro (Fred)",1,
0354,"Reportagens de Verão",1,
0355,"Maria Leal",1,
0355,"Bruno Lage",1,
0355,"João Félix",1,
0355,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0355,"A Bola",1,
0355,"A Bola TV",1,
0355,"António Rebelo",1,
0355,"José Calado",1,
0356,"Utilizadores da Bimby",1,
0356,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0356,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0356,"Grupos do Facebook",1,
0357,"João Castelão",1,
0357,"Agentes Imobiliários",1,
0358,"Filas nas Lojas do Cidadão",1,
0358,Computadores,1,
0358,Rebeca,1,
0359,"Francisca Pinto Ribeiro",1,
0359,"Ricardo Pereira",1,
0360,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0360,"Condutores alcoolizados",1,
0361,"Fabiano de Abreu",1,
0361,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0361,"Maya (taróloga)",1,https://dioguinho.com/wp-content/uploads/2024/12/tia-maya-.jpg
0361,"Nuno Eiró",1,
0361,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0361,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0361,"Irmãos Guedes",1,
0362,Mercadona,1,
0362,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0362,"Inauguração de lojas",1,
0362,Primark,1,
0362,"IKEA de Alfragide",1,
0362,"Pingo Doce de Telheiras",1,
0362,Spar,1,
0362,Marrachinho,1,
0363,"Filipa Garnel",1,
0363,"Bruno de Carvalho",1,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0363,Madonna,1,
0363,"Rita Pereira",1,
0363,"David Carreira",1,
0363,"Jorge Jesus",1,https://upload.wikimedia.org/wikipedia/commons/1/18/2020-02-17_Encontro_com_T%C3%A9cnico_do_Flamengo%2C_Jorge_Jesus_%28cropped%29.jpg
0363,"Clã Abreu",1,
0363,"Luciana Abreu",1,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0363,"Dani Gonçalves",1,
0363,Toy,1,
0363,"Praia de Leça",1,
0364,"Cinha Jardim",1,
0364,Alentejo,1,
0364,"Marco Paulo",1,
0364,Anjos,1,
0364,"Rádio Campanário",1,
0364,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0364,"Feijoada da Caras",1,
0365,"Jair Bolsonaro",1,
0365,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0365,"Taxista Máximo",1,
0366,Eusébio,1,
0366,"Cristiano Ronaldo",1,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0367,Richardison,1,
0367,Jonatan,1,
0368,"Aficionados das Touradas",1,
0368,Touradas,1,
0368,"Ana Batista",1,
0368,Forcados,1,
0368,"António Peças",1,
0368,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0369,"Mónica Cintra",1,
0369,"Ana Malhoa",1,
0369,"Linda Reis",1,
0370,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0370,"Filipa Garnel",1,
0370,"Talhos Sá da Bandeira",1,
0370,"Sofia Sá da Bandeira",1,
0370,"Bruno Mota",1,
0371,"Maria Vaidosa",1,
0371,"Mafalda Sampaio",1,
0371,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0372,TVI,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0372,"Festa de Verão da TVI",1,
0372,"Filipa Garnel",1,
0372,"Kátia Aveiro",1,
0372,"João Arbués Moreira",1,
0372,"João Montez",1,
0372,"Marta Andrino",1,
0372,"Lili Caneças",1,https://upload.wikimedia.org/wikipedia/commons/9/9a/Lili_Cane%C3%A7as_%28XXII_Globos_de_Ouro%2C_2017%29.png
0372,"Isabel Silva",1,
0372,"Rita Pereira",1,
0372,"Matilde Mello Breyner",1,
0372,"José Castelo Branco",1,https://upload.wikimedia.org/wikipedia/commons/c/c3/Jos%C3%A9_Castelo_Branco_%28J%C3%BAlia%2C_2024%29.png
0372,"Ana Lúcia Matos",1,
0372,"Lucélia Santos",1,
0373,"Dina Aguiar",1,
0374,"Team Strada",1,
0374,"Hugo Strada",1,
0375,"Team Strada",1,
0375,"Hugo Strada",1,
0376,"Francisco José Ferreira",1,
0376,"Inês Pedrosa",1,
0376,"Marcelo Rebelo de Sousa",1,https://upload.wikimedia.org/wikipedia/commons/6/61/Marcelo_Rebelo_de_Sousa_em_2018.jpg
0377,"Joacine Katar Moreira",1,
0378,"Vanessa Correia",1,
0378,Xavier,1,
0378,"Mafalda Mingacho",1,
0378,"Bárbara Magalhães",1,
0378,"David Whitlock",1,
0379,"Bruno Salgueiro",1,
0379,"Donald Trump",1,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/TrumpPortrait.jpg/1024px-TrumpPortrait.jpg
0380,"Sporting Clube de Portugal",1,
0380,"Siniša Mihajlović",1,
0380,"José Peseiro",1,
0380,"Tiago Fernandes",1,
0380,"Marcel Keizer",1,
0380,"Frederico Varandas",1,
0380,"Julen Lopetegui",1,
0380,"Jorge Jesus",1,https://upload.wikimedia.org/wikipedia/commons/1/18/2020-02-17_Encontro_com_T%C3%A9cnico_do_Flamengo%2C_Jorge_Jesus_%28cropped%29.jpg
0380,"Luiz Felipe Scolari",1,
0380,"Bruno Fernandes",1,
0380,"Manuel Machado",1,
0380,"Filipe Rocha",1,
0381,"Carla Guimarães",1,
0382,"Paulo Silver",1,
0383,"Rita Rocha",1,
0383,"Padre Marcelo Rossi",1,
0383,"Igreja ADEFE - Assembleia de Deus Fogo para Europa",1,
0383,"Pastor Robson Ferreira",1,
0383,"Pastor Jaime do Espírito Santo",1,
0384,"Bárbara Bandeira",1,
0384,"Carolina Deslandes",1,
0384,"Ana Malhoa",1,
0385,"Ana Mendes",1,
0385,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0385,PAN,1,
0386,"Problemas familiares",1,
0386,"Joana Amaral Dias",1,https://upload.wikimedia.org/wikipedia/commons/4/42/Foto_JAD_wikipedia.jpg
0387,Toy,1,
0387,"Casamento do Toy",1,
0387,"Maya (taróloga)",1,https://dioguinho.com/wp-content/uploads/2024/12/tia-maya-.jpg
0388,"Luciana Abreu",1,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0389,"Partos em Casa",1,
0389,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0390,"Felicity Huffman",1,
0390,"Assunção Cristas",1,
0391,"Jessica Athaide",1,
0391,"Diogo Amaral",1,
0391,"Rita Ferro Rodrigues",1,
0392,"Novelas patrocinadas",1,
0393,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0393,"Marcelo Rebelo de Sousa",1,https://upload.wikimedia.org/wikipedia/commons/6/61/Marcelo_Rebelo_de_Sousa_em_2018.jpg
0394,"Bruno Gonçalves",1,
0394,"Ana Martins",1,
0395,Toy,1,
0395,"Casamento do Toy",1,
0395,"Maya (taróloga)",1,https://dioguinho.com/wp-content/uploads/2024/12/tia-maya-.jpg
0395,"Jesualdo Ferreira",1,
0395,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0396,"Frederico Varandas",1,
0396,"Teresa Dimas",1,
0397,"Globos de Ouro",1,
0397,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0397,"João Rôlo",1,
0397,"Carolina Patrocínio",1,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Carolina_Patroc%C3%ADnio_%28XXII_Globos_de_Ouro%2C_2017%29.png/330px-Carolina_Patroc%C3%ADnio_%28XXII_Globos_de_Ouro%2C_2017%29.png
0397,"Dona Elisa",1,
0397,"João Manzarra",1,
0398,"Hélder Teixeira",1,
0398,"Big Brother",1,
0398,"Daniel  Monteiro",1,
0399,"Maria das Dores",1,
0400,"Cláudio Fonseca",1,
0400,PAN,1,
0400,"Cristina Rodrigues",1,
0400,"André Silva",1,
0401,"Agentes Imobiliários",1,
0401,"José Sócrates",1,https://upload.wikimedia.org/wikipedia/commons/7/78/Josesocrates09082006.jpg
0401,"Bruno Morato",1,
0401,"Anúncio da Fairy",1,
0401,"Urbanização Nova Rosa",1,
0401,"Urbanização da Portela",1,
0401,Infantado,1,
0402,Óculos,1,
0402,"Cristiano Ronaldo",1,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0402,"Miguel Relvas",1,
0402,"Zé Maria",1,
0402,"Cátia Palhinha",1,
0403,"Bruno de Carvalho",1,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0403,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0404,"Sofia Nicholson",1,
0404,"Fãs de Manuel Luís Goucha",1,
0404,Rihanna,1,
0404,Xavier,1,
0405,Chega,1,
0405,"André Ventura",1,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Andr%C3%A9_Ventura_VIVA_24.jpg/1024px-Andr%C3%A9_Ventura_VIVA_24.jpg
0405,"Humberto Bernardo",1,
0405,Alentejanos,1,
0405,Ciganos,1,
0406,"Marcelo Rebelo de Sousa",1,https://upload.wikimedia.org/wikipedia/commons/6/61/Marcelo_Rebelo_de_Sousa_em_2018.jpg
0406,"Alta Definição",1,
0406,"Daniel Oliveira (apresentador)",1,
0406,"Cavaco Silva",1,
0406,"Donald Trump",1,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/TrumpPortrait.jpg/1024px-TrumpPortrait.jpg
0407,"Patrícia Cândido",1,
0407,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0407,"Código da Alma",1,
0408,"Balões de ar quente",1,
0408,"Carla Rocha",1,
0408,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0408,"Rosa Grilo",1,
0409,"Primeiro dia no Parlamento",1,
0409,"Rui Rio",1,
0409,"Miguel Matos",1,
0409,"Greta Thunberg",1,
0409,"Rafael Esteves Martins",1,
0409,"João Cotrim de Figueiredo",1,
0409,"Joacine Katar Moreira",1,
0409,"André Ventura",1,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Andr%C3%A9_Ventura_VIVA_24.jpg/1024px-Andr%C3%A9_Ventura_VIVA_24.jpg
0409,"Ana Rita Bessa",1,
0410,"Paulo Silva",1,
0410,"Inês Afonso",1,
0410,"Fred Gomes",1,
0411,Ágata,1,
0411,"Assunção Cristas",1,
0411,"José Cid",1,https://upload.wikimedia.org/wikipedia/commons/e/e3/Eurovision_Song_Contest_1980_postcards_-_Jos%C3%A9_Cid_08.png
0412,Halloween,1,
0412,"Dia de São Valentim",1,
0412,Starbucks,1,
0412,"Alexandra Lencastre",1,https://m.media-amazon.com/images/M/MV5BZjQwMTI5MWUtNGFkZC00YmVlLWI0YWUtMDJjMDMyZjA4ZDFhXkEyXkFqcGc@._V1_.jpg
0412,"Sunny Delight",1,
0412,"Greta Thunberg",1,
0412,"Donald Trump",1,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/TrumpPortrait.jpg/1024px-TrumpPortrait.jpg
0412,Xavier,1,
0413,"Joacine Katar Moreira",1,
0413,"André Ventura",1,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Andr%C3%A9_Ventura_VIVA_24.jpg/1024px-Andr%C3%A9_Ventura_VIVA_24.jpg
0413,"André Silva",1,
0413,"Daniel Oliveira (jornalista)",1,
0414,"Web Summit",1,
0414,"Paddy Cosgrave",1,
0414,"Fernando Medina",1,
0414,"Sara Sampaio",1,
0414,"António Costa",1,
0415,"José Sócrates",1,https://upload.wikimedia.org/wikipedia/commons/7/78/Josesocrates09082006.jpg
0416,"Sophie Grey",1,
0417,"Marcelo Rebelo de Sousa",1,https://upload.wikimedia.org/wikipedia/commons/6/61/Marcelo_Rebelo_de_Sousa_em_2018.jpg
0417,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0418,"Judite Sousa",1,
0418,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0419,"Mateus Uribe",1,
0419,"Alex Telles",1,
0419,"Jesús Manuel Corona",1,
0419,"Cindy Álvarez García",1,
0420,"João Galamba",1,
0420,"Fátima Campos Ferreira",1,https://cision-wp-files.s3.amazonaws.com/pt/wp-content/uploads/2020/09/11120339/Fatima-Campos1.png
0420,Canábis,1,
0421,Wuant,1,
0421,"Paulo Borges",1,
0421,Xavier,1,
0421,"Hugo Strada",1,
0422,Tiagovski,1,
0423,"Miguel Sousa Tavares",1,
0423,"José Pacheco Pereira",1,
0424,"José Carlos Pereira",1,
0424,"Rita Salema",1,
0425,"Alexandra Lencastre",1,https://m.media-amazon.com/images/M/MV5BZjQwMTI5MWUtNGFkZC00YmVlLWI0YWUtMDJjMDMyZjA4ZDFhXkEyXkFqcGc@._V1_.jpg
0425,"Lourdes Norberto",1,
0426,"Teresa Guilherme",1,
0426,Riquita,1,
0426,Mário,1,
0426,Telmo,1,
0426,Célia,1,
0426,"Fanny Rodrigues",1,
0426,"José Carlos Araújo",1,
0426,"Ricardo A.",1,
0426,"Ricardo V.",1,
0426,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0426,Lourenço,1,
0426,Cadete,1,
0426,"Zé Maria",1,
0426,"Big Brother",1,
0427,"Publicidade bizarra",1,
0428,"Jorge Jesus",1,https://upload.wikimedia.org/wikipedia/commons/1/18/2020-02-17_Encontro_com_T%C3%A9cnico_do_Flamengo%2C_Jorge_Jesus_%28cropped%29.jpg
0428,"Pedro Neves de Sousa",1,
0428,"Nuno Luz",1,
0429,"Joacine Katar Moreira",1,
0429,Livre,1,
0429,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0430,"José Sócrates",1,https://upload.wikimedia.org/wikipedia/commons/7/78/Josesocrates09082006.jpg
0430,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0431,"Manuel Maria Carrilho",1,
0431,D4rkFrame,1,
0432,"João Ferreira",1,
0432,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
